,overall_qual_x,gr_liv_area_x,garage_area_x,garage_cars_x,total_bsmt_sf_x,1st_flr_sf_x,year_built_x,year_remod/add_x,full_bath_x,garage_yr_blt_x,mas_vnr_area_x,totrms_abvgrd_x,fireplaces_x,ms_subclass_x,open_porch_sf_x,wood_deck_sf_x,lot_area_x,bsmt_full_bath_x,half_bath_x,2nd_flr_sf_x,bsmt_unf_sf_x,bedroom_abvgr_x,screen_porch_x,overall_cond_x,saleprice_x
695,5,1558,440.0,2.0,864.0,1558,1975,2001,2,1975.0,0.0,5,0,20,0,140,14330,1.0,0,0,180.0,2,227,6,163000
696,3,640,240.0,1.0,0.0,640,1945,2007,1,1945.0,0.0,5,0,30,0,0,8777,0.0,0,0,0.0,2,0,6,84900
697,6,1322,440.0,2.0,855.0,855,1974,1974,2,1974.0,0.0,6,1,160,0,260,2308,0.0,1,467,103.0,3,0,5,147000
698,7,1826,164.0,1.0,910.0,916,1915,2005,1,1915.0,0.0,7,1,70,0,0,2500,1.0,1,910,611.0,4,0,8,155000
699,7,1339,484.0,2.0,1309.0,1339,1990,1990,2,1990.0,54.0,6,1,20,58,0,8049,1.0,0,0,256.0,2,90,5,180000
700,4,1092,0.0,0.0,0.0,372,1930,1950,2,1980.0,0.0,7,0,190,0,0,5600,0.0,0,720,0.0,3,0,5,55000
701,7,1146,438.0,2.0,868.0,1146,2003,2003,2,2003.0,442.0,6,1,80,22,160,9590,1.0,0,0,82.0,3,0,5,187500
702,6,1125,352.0,1.0,1041.0,1125,1976,1976,1,1977.0,255.0,6,1,80,0,296,7200,1.0,0,0,410.0,3,0,6,125000
703,7,2057,180.0,1.0,1017.0,1020,1936,1987,1,1936.0,0.0,6,1,50,0,0,11500,0.0,1,1037,794.0,3,322,7,250000
704,5,899,200.0,1.0,481.0,899,1910,1950,1,1930.0,0.0,5,0,30,0,0,6756,0.0,0,0,481.0,2,0,6,78000
705,4,1594,0.0,0.0,828.0,828,1910,1996,2,1980.0,0.0,9,0,190,172,0,11426,0.0,0,658,828.0,3,0,6,118000
706,8,1694,818.0,3.0,1694.0,1694,2007,2007,2,2007.0,254.0,7,0,20,228,168,12030,0.0,0,0,1694.0,3,0,5,318000
707,8,1911,471.0,2.0,777.0,1065,1993,1994,2,1993.0,125.0,8,1,60,81,182,9554,0.0,1,846,397.0,3,0,5,215000
708,4,672,0.0,0.0,432.0,672,1925,1950,1,1980.0,0.0,4,0,30,0,0,8534,0.0,0,0,432.0,2,0,4,72000
709,6,1523,478.0,2.0,1193.0,1523,1976,1976,2,1976.0,160.0,7,1,20,0,0,11361,0.0,0,0,549.0,3,189,5,180000
710,6,1651,616.0,2.0,1606.0,1651,1986,1986,2,1986.0,132.0,7,1,20,0,192,12416,1.0,0,0,0.0,3,0,5,184000
711,5,1041,270.0,1.0,1041.0,1041,1959,1959,1,1959.0,132.0,6,0,20,88,224,9600,1.0,0,0,50.0,3,0,6,124500
712,5,1604,576.0,2.0,1604.0,1604,1958,1958,2,1958.0,0.0,8,0,90,0,42,8267,0.0,0,0,1604.0,4,0,5,135000
713,6,1672,240.0,1.0,981.0,1014,1940,1989,1,1940.0,0.0,6,1,50,11,0,6000,0.0,1,658,460.0,3,0,7,164900
714,7,1164,528.0,2.0,1164.0,1164,1969,1969,1,1969.0,168.0,6,0,20,0,0,9600,0.0,1,0,1164.0,3,0,5,140000
715,5,1041,294.0,1.0,1041.0,1041,1958,1958,1,1958.0,0.0,6,0,20,0,0,7350,0.0,0,0,1041.0,3,0,6,128000
716,6,1034,504.0,2.0,450.0,1034,1978,1978,1,1978.0,40.0,6,1,85,0,311,7703,0.0,0,0,0.0,3,0,8,153000
717,6,1609,228.0,1.0,796.0,825,1910,1950,1,1910.0,0.0,7,0,50,182,0,4347,0.0,0,784,796.0,3,0,8,127500
718,5,1337,264.0,1.0,572.0,1337,1950,2006,1,1950.0,0.0,7,1,20,192,0,9600,1.0,0,0,232.0,3,0,8,141500
719,8,2622,712.0,2.0,1463.0,1500,1994,1995,2,1994.0,362.0,9,2,60,32,186,12256,1.0,1,1122,431.0,3,0,5,325000
720,7,1594,472.0,2.0,1594.0,1594,1993,1993,2,1993.0,112.0,6,1,20,80,190,9547,0.0,0,0,1594.0,2,0,6,188500
721,6,1262,572.0,2.0,1262.0,1262,2006,2006,2,2006.0,68.0,5,0,20,120,0,7200,0.0,0,0,357.0,2,0,5,185000
722,6,1175,0.0,0.0,1175.0,1175,2005,2006,1,1980.0,126.0,6,0,20,90,0,13072,1.0,0,0,1095.0,3,0,5,146000
723,6,1288,280.0,1.0,624.0,664,1917,2007,1,1917.0,0.0,5,1,70,103,0,3600,1.0,0,624,624.0,3,0,7,119000
724,5,1302,280.0,1.0,630.0,630,1971,1971,2,1991.0,142.0,6,0,160,0,0,1680,0.0,1,672,630.0,3,0,5,112000
725,8,1247,550.0,2.0,1247.0,1247,2005,2005,1,2005.0,0.0,4,1,120,84,0,3316,1.0,1,0,208.0,1,0,5,197000
726,9,2589,831.0,3.0,1738.0,1738,2006,2006,2,2006.0,215.0,11,1,60,0,0,16387,1.0,1,851,369.0,4,0,5,412083
727,8,1689,857.0,3.0,1568.0,1689,2002,2002,2,2002.0,148.0,7,2,20,59,150,13265,1.0,0,0,350.0,3,0,5,271000
728,7,1405,478.0,2.0,1405.0,1405,2003,2003,2,2003.0,235.0,6,1,120,36,136,3242,1.0,0,0,405.0,2,0,5,200000
729,7,1324,585.0,2.0,1228.0,1324,1976,1976,2,1976.0,130.0,5,1,80,36,407,8991,0.0,0,0,0.0,3,0,6,174000
730,5,1377,351.0,1.0,1377.0,1377,1960,1960,1,1965.0,0.0,6,2,20,0,0,8000,1.0,0,0,125.0,3,0,5,156500
731,6,1756,422.0,2.0,872.0,888,1996,1997,2,1996.0,42.0,7,0,60,122,144,9303,1.0,1,868,130.0,3,0,5,204000
732,5,1228,271.0,1.0,1228.0,1228,1966,2006,1,1966.0,0.0,6,0,20,65,0,8544,0.0,1,0,1228.0,3,0,6,149350
733,5,1008,275.0,1.0,1008.0,1008,1954,1954,1,1954.0,0.0,4,1,20,0,0,11425,0.0,0,0,522.0,2,0,6,137000
734,7,2031,541.0,2.0,1153.0,1153,1998,1999,2,1998.0,202.0,8,1,60,84,192,11404,0.0,1,878,901.0,3,0,5,222500
735,6,1504,440.0,2.0,752.0,752,2007,2007,2,2007.0,22.0,6,0,60,32,100,8229,0.0,1,752,752.0,3,0,5,166000
736,5,936,0.0,0.0,936.0,936,1920,1950,1,1980.0,0.0,5,1,30,0,51,4485,1.0,0,0,357.0,2,0,7,109500
737,4,1383,498.0,2.0,0.0,1383,1954,1954,1,1980.0,0.0,6,0,20,0,0,15635,0.0,0,0,0.0,2,110,5,122000
738,5,967,180.0,1.0,967.0,967,1920,1990,1,1920.0,0.0,5,1,30,0,0,3153,0.0,0,0,967.0,2,0,6,99900
739,8,1656,826.0,3.0,1656.0,1656,2006,2006,2,2006.0,0.0,7,0,20,146,0,11096,0.0,0,0,1632.0,3,0,5,249700
740,6,1152,300.0,1.0,1092.0,1152,1950,2004,1,1950.0,0.0,6,1,20,36,0,14000,0.0,0,0,1092.0,3,0,8,158500
741,6,1142,0.0,0.0,1142.0,1142,2005,2005,1,1980.0,0.0,5,0,20,50,4,7733,0.0,1,0,1118.0,3,0,5,139500
742,6,1403,470.0,2.0,1381.0,1403,2000,2000,2,2000.0,0.0,5,0,20,173,0,8098,1.0,0,0,129.0,2,0,5,202000
743,5,1712,588.0,2.0,1626.0,1712,1959,2005,2,2005.0,122.0,8,0,90,54,272,8393,0.0,0,0,1098.0,4,0,5,145000
744,4,1258,400.0,2.0,1198.0,1258,1969,1969,0,1969.0,0.0,6,0,90,0,120,12900,2.0,2,0,0.0,0,0,4,108959
745,5,1687,572.0,2.0,747.0,1687,1948,1950,1,1966.0,0.0,7,2,20,0,0,57200,1.0,0,0,60.0,3,0,5,160000
746,5,1560,484.0,2.0,1560.0,1560,1958,1958,2,1958.0,260.0,8,0,90,0,0,8078,0.0,0,0,1560.0,4,0,5,128600
747,7,1935,550.0,2.0,793.0,1142,1976,1976,2,1976.0,233.0,7,1,60,113,0,12384,0.0,1,793,793.0,3,0,7,197900
748,7,1083,596.0,2.0,1047.0,1083,1976,1976,1,1976.0,252.0,5,1,85,0,444,9927,1.0,0,0,42.0,2,0,5,172000
749,5,907,308.0,1.0,876.0,907,1977,1977,1,1977.0,0.0,5,0,20,0,0,16300,1.0,0,0,399.0,3,0,4,130000
750,6,1675,435.0,2.0,1666.0,1675,1999,2000,2,1999.0,0.0,6,0,20,52,165,7915,1.0,0,0,443.0,3,0,5,195000
751,5,988,520.0,2.0,988.0,988,1954,1954,1,1954.0,0.0,4,0,20,0,0,21750,0.0,0,0,988.0,2,0,5,113000
752,8,1491,490.0,2.0,1491.0,1491,2001,2001,2,2001.0,0.0,7,0,20,100,120,9116,0.0,0,0,1491.0,3,0,5,209000
753,7,1479,578.0,2.0,1645.0,1479,1987,1989,2,1987.0,310.0,7,1,80,238,224,14419,2.0,1,0,117.0,3,0,5,213500
754,5,1112,480.0,2.0,631.0,1112,1951,1951,1,1951.0,0.0,5,0,20,0,0,13070,0.0,0,0,323.0,2,255,5,126000
755,6,1689,480.0,2.0,1436.0,1689,1956,1956,1,1956.0,0.0,7,1,20,0,0,9855,0.0,0,0,1436.0,3,0,5,127500
756,9,1710,557.0,2.0,1710.0,1710,2007,2007,2,2007.0,178.0,6,1,120,48,156,8118,1.0,0,0,676.0,2,0,5,334000
757,6,1253,352.0,1.0,1253.0,1253,1960,1960,1,1960.0,212.0,5,1,20,213,0,10920,1.0,1,0,520.0,2,0,5,157000
758,5,864,294.0,1.0,864.0,864,1962,1962,1,1962.0,0.0,5,0,20,0,58,6600,0.0,0,0,312.0,2,0,5,125500
759,7,1456,410.0,2.0,728.0,728,2005,2005,2,2005.0,0.0,7,1,60,18,36,8199,1.0,1,728,80.0,3,0,5,189000
760,7,1217,497.0,2.0,1188.0,1217,1990,1991,2,1990.0,0.0,6,0,80,27,168,9947,1.0,0,0,577.0,3,0,5,173000
761,7,2646,550.0,2.0,1748.0,2151,1974,1974,2,1974.0,145.0,9,4,80,100,641,14330,1.0,0,495,228.0,3,0,4,260000
762,8,1768,578.0,2.0,866.0,866,2007,2007,2,2007.0,0.0,7,0,60,105,144,10769,0.0,1,902,846.0,3,0,5,212000
763,5,914,576.0,2.0,870.0,914,1996,1996,1,1998.0,0.0,5,0,85,0,0,8846,0.0,0,0,572.0,2,0,5,148000
764,6,1775,480.0,2.0,533.0,1131,1964,1964,2,1964.0,0.0,8,0,80,172,0,10600,0.0,0,644,533.0,3,0,5,136300
765,5,2620,600.0,2.0,1361.0,1361,1977,1977,2,1977.0,1.0,12,1,90,24,155,18890,0.0,2,1259,652.0,4,0,5,190000
766,5,1627,420.0,2.0,797.0,830,1900,2006,2,1950.0,0.0,10,0,190,0,192,9142,0.0,0,797,797.0,4,0,5,139500
767,7,1320,400.0,2.0,660.0,660,2003,2003,2,2003.0,0.0,6,0,60,48,0,7750,0.0,1,660,660.0,3,0,5,162000
768,4,1123,264.0,1.0,732.0,772,1939,1950,1,1979.0,0.0,4,0,50,0,0,6060,0.0,0,351,732.0,3,0,5,100000
769,5,874,288.0,1.0,864.0,874,1968,2003,1,1968.0,0.0,5,0,20,120,0,10172,1.0,0,0,423.0,3,0,7,126500
770,7,2730,576.0,2.0,1502.0,1553,1986,1987,2,1987.0,172.0,8,1,60,96,201,10380,1.0,1,1177,0.0,4,0,5,301000
771,6,1786,684.0,2.0,824.0,905,1997,1997,2,1997.0,0.0,7,0,60,162,0,9337,1.0,1,881,176.0,3,0,5,204750
772,4,1040,420.0,2.0,0.0,1040,1949,1950,2,1956.0,0.0,6,0,90,0,0,7200,0.0,0,0,0.0,2,0,5,90000
773,5,2350,393.0,2.0,973.0,1377,1920,1960,2,1930.0,0.0,10,0,190,0,0,9600,0.0,0,973,739.0,4,0,5,130000
774,5,1770,530.0,2.0,900.0,884,1968,1968,1,1968.0,300.0,7,0,60,60,0,8640,1.0,1,886,56.0,4,270,5,155000
775,5,1269,308.0,1.0,1269.0,1269,1960,1960,1,1964.0,0.0,6,1,20,0,0,7931,0.0,1,0,363.0,3,0,6,155000
776,5,1039,504.0,2.0,1039.0,1039,1965,1965,1,1965.0,0.0,6,0,190,0,0,11625,1.0,1,0,198.0,3,0,4,131500
777,6,1520,364.0,1.0,1156.0,1520,1955,1972,1,1955.0,164.0,7,2,80,0,0,9600,1.0,0,0,350.0,3,0,6,153000
778,8,1704,772.0,3.0,1704.0,1704,2007,2008,2,2008.0,200.0,7,1,20,50,0,11478,1.0,0,0,486.0,3,0,5,306000
779,9,1686,899.0,3.0,1686.0,1686,2006,2006,2,2006.0,518.0,6,1,20,100,266,7740,1.0,0,0,663.0,1,0,5,332200
780,8,1646,800.0,3.0,1638.0,1646,2007,2008,2,2008.0,338.0,7,1,20,44,192,9520,1.0,0,0,125.0,3,0,5,293077
781,4,914,270.0,1.0,914.0,914,1961,1961,1,1961.0,0.0,4,0,20,0,140,17199,0.0,0,0,600.0,2,0,7,128000
782,6,1616,216.0,1.0,1149.0,1149,1926,2004,2,1926.0,0.0,5,0,40,0,0,5400,0.0,0,467,779.0,3,0,7,152000
783,4,1192,0.0,0.0,720.0,720,1949,1950,1,1980.0,0.0,6,0,50,0,0,10800,0.0,1,472,720.0,4,0,4,135000
784,6,2210,205.0,1.0,1008.0,1178,1880,1950,2,1930.0,0.0,8,0,70,48,0,9900,0.0,0,1032,1008.0,5,0,4,117500
785,6,1296,576.0,2.0,845.0,866,1927,1950,1,1980.0,0.0,6,0,50,0,0,6000,0.0,0,430,569.0,3,0,6,127500
786,8,2497,676.0,2.0,2461.0,2497,1981,1981,2,1981.0,0.0,7,2,20,0,266,17778,1.0,0,0,0.0,2,0,5,373000
787,6,1092,0.0,0.0,546.0,546,1970,2007,2,1980.0,0.0,6,0,160,0,187,1477,0.0,1,546,188.0,3,0,9,98000
788,7,1652,473.0,2.0,423.0,896,1994,2007,2,1994.0,44.0,6,0,80,0,0,19645,1.0,1,756,80.0,3,0,6,203135
789,7,1716,512.0,2.0,880.0,909,1996,1996,2,1996.0,0.0,7,1,60,120,0,8750,0.0,1,807,880.0,2,0,5,191000
790,5,1014,267.0,1.0,0.0,1014,1956,1956,1,1956.0,0.0,6,0,20,0,0,7785,0.0,0,0,0.0,2,200,5,98000
791,5,1200,0.0,0.0,1200.0,1200,1987,1988,3,1980.0,0.0,5,0,90,0,120,10800,3.0,0,0,0.0,3,0,5,179000
792,8,1432,492.0,2.0,1422.0,1432,2006,2006,2,2006.0,206.0,7,1,20,50,297,9139,0.0,0,0,1043.0,3,0,5,245000
793,7,1680,583.0,2.0,1650.0,1680,1998,1999,2,1998.0,0.0,7,1,20,73,78,10140,1.0,0,0,379.0,3,0,5,213250
794,4,869,390.0,1.0,0.0,869,1948,1950,1,1948.0,0.0,3,0,20,0,0,10122,0.0,0,0,0.0,1,0,6,89900
795,7,1718,427.0,2.0,832.0,885,1998,1998,2,1998.0,40.0,7,1,60,94,0,10141,0.0,1,833,832.0,3,291,5,185000
796,6,1092,264.0,1.0,525.0,525,1973,1973,1,1973.0,567.0,6,0,160,0,144,2205,0.0,1,567,213.0,3,0,6,113500
797,3,715,660.0,2.0,715.0,715,1929,1950,1,1967.0,0.0,4,0,30,0,0,10914,0.0,0,0,715.0,2,112,3,68000
798,7,1560,573.0,2.0,1560.0,1560,2003,2003,2,2003.0,0.0,7,0,20,150,100,9196,0.0,0,0,1560.0,3,0,5,201000
799,7,1768,603.0,2.0,866.0,866,2005,2005,2,2005.0,0.0,7,0,60,108,0,9803,0.0,1,902,466.0,3,0,5,226700
800,10,2290,1174.0,3.0,2320.0,2290,2007,2007,2,2007.0,970.0,7,1,20,30,192,17169,2.0,1,0,636.0,2,0,5,500067
801,7,1598,433.0,2.0,848.0,848,2004,2005,2,2004.0,0.0,7,1,60,48,100,9171,0.0,1,750,848.0,3,0,5,201490
802,5,990,528.0,2.0,990.0,990,1994,1994,1,1997.0,0.0,5,0,20,0,168,9750,1.0,0,0,268.0,3,0,7,155000
803,5,941,564.0,2.0,941.0,941,1978,1978,1,1978.0,124.0,4,0,90,40,0,8604,1.0,0,0,0.0,2,0,7,145000
804,6,1362,502.0,2.0,611.0,751,1920,1999,2,1920.0,0.0,6,0,70,0,0,6155,0.0,0,611,611.0,3,0,8,128000
805,6,1690,442.0,2.0,915.0,940,2000,2000,2,2000.0,0.0,7,1,60,50,0,9487,1.0,1,750,395.0,3,0,5,187000
806,6,1072,525.0,2.0,547.0,1072,2005,2006,1,2005.0,80.0,5,0,180,28,0,3675,1.0,0,0,0.0,2,0,5,145500
807,4,572,200.0,1.0,572.0,572,1925,1950,1,1940.0,0.0,4,0,30,0,0,10200,0.0,0,0,572.0,2,0,6,75000
808,7,1546,796.0,3.0,1546.0,1546,2005,2006,2,2005.0,204.0,7,0,20,42,144,11750,0.0,0,0,1526.0,3,0,5,217000
809,7,1346,660.0,3.0,1336.0,1346,2008,2008,2,2008.0,60.0,6,1,20,48,100,11896,1.0,0,0,1258.0,3,0,5,220000
810,6,1790,484.0,2.0,732.0,1012,1972,1972,1,1972.0,288.0,8,1,60,0,148,10400,1.0,2,778,485.0,4,147,5,165150
811,6,1026,576.0,2.0,940.0,1026,1978,1978,1,1981.0,0.0,5,0,80,0,0,10970,1.0,0,0,0.0,3,0,6,147000
812,7,1504,478.0,2.0,1504.0,1504,1996,1996,2,1996.0,196.0,6,1,20,66,115,11883,1.0,0,0,814.0,3,0,5,203000
813,5,1700,447.0,2.0,1398.0,1700,1959,1959,1,1959.0,0.0,6,1,20,38,0,10552,0.0,1,0,380.0,4,0,5,165500
814,3,864,0.0,0.0,864.0,864,1914,1950,1,1980.0,0.0,5,0,30,0,0,8248,1.0,0,0,823.0,2,0,3,67000
815,6,1851,440.0,2.0,822.0,1020,1964,1993,2,1964.0,340.0,7,1,60,42,239,9760,0.0,1,831,169.0,3,0,8,187000
816,6,1512,440.0,2.0,756.0,756,2000,2000,2,2000.0,513.0,4,0,160,32,0,2998,1.0,1,756,249.0,2,0,5,180000
817,6,1298,240.0,1.0,651.0,759,1921,2005,2,1994.0,0.0,8,1,50,0,216,6821,0.0,0,539,538.0,2,0,7,146500
818,7,1673,583.0,2.0,1673.0,1673,2000,2000,2,2000.0,0.0,7,1,20,113,306,11354,1.0,0,0,261.0,3,116,5,270000
819,6,996,564.0,2.0,936.0,996,1992,1992,1,1992.0,0.0,5,0,85,0,120,9069,1.0,0,0,189.0,2,0,6,147000
820,6,1224,280.0,1.0,816.0,816,1948,2004,1,1950.0,0.0,5,0,50,0,414,8064,1.0,0,408,161.0,3,0,8,132000
821,4,1374,338.0,1.0,840.0,840,1920,1950,1,1967.0,0.0,6,0,50,0,0,5400,0.0,0,534,420.0,2,0,6,105000
822,5,1716,0.0,0.0,780.0,936,1912,2000,2,1980.0,0.0,9,0,190,184,0,5687,1.0,0,780,570.0,6,0,6,135900
823,8,3279,841.0,3.0,1650.0,1690,2003,2003,3,2003.0,603.0,12,1,60,36,503,53504,1.0,1,1589,234.0,4,210,5,538000
824,7,1143,0.0,0.0,1143.0,1143,2006,2006,1,1980.0,0.0,5,0,20,55,0,7500,0.0,1,0,1143.0,3,0,5,147000
825,9,1652,840.0,2.0,1652.0,1652,2006,2007,2,2006.0,300.0,6,2,20,102,404,13173,1.0,0,0,80.0,2,0,5,325000
826,5,1054,240.0,1.0,1046.0,1054,1947,1993,1,1947.0,0.0,6,0,20,60,0,9488,0.0,0,0,1046.0,3,0,6,124000
827,5,935,288.0,1.0,935.0,935,1965,1965,1,1965.0,114.0,5,0,20,0,180,13526,1.0,0,0,0.0,3,0,6,137000
828,4,2377,528.0,2.0,1313.0,1313,1915,1950,2,1954.0,0.0,8,1,50,0,0,10410,0.0,0,0,1313.0,3,0,5,142900
829,5,1122,528.0,2.0,924.0,1122,1948,2005,1,1948.0,0.0,6,0,20,36,0,12000,1.0,0,0,172.0,2,0,7,147000
830,5,1180,477.0,2.0,1180.0,1180,1970,1970,1,1970.0,0.0,6,0,20,45,0,7830,0.0,1,0,1180.0,2,0,5,128000
831,7,1690,225.0,1.0,815.0,815,1916,1950,1,1916.0,0.0,7,1,75,0,0,8850,0.0,0,875,815.0,3,0,6,144000
832,8,1370,484.0,2.0,1370.0,1370,2006,2006,2,2006.0,178.0,6,1,120,49,120,7132,0.0,0,0,1346.0,2,0,5,205000
833,5,1486,480.0,2.0,1486.0,1486,1964,1999,1,1968.0,0.0,7,0,20,0,0,9937,1.0,0,0,849.0,3,0,7,167000
834,5,1131,200.0,1.0,676.0,676,1941,1950,1,1941.0,0.0,5,0,50,0,26,5720,0.0,1,455,676.0,3,0,6,66500
835,8,2799,704.0,3.0,1286.0,1565,1993,1993,2,1993.0,420.0,8,1,60,136,432,12585,1.0,1,1234,0.0,3,0,5,315000
836,7,1456,440.0,2.0,728.0,728,2006,2006,2,2006.0,0.0,8,1,60,0,0,11103,0.0,1,728,728.0,3,0,5,155835
837,8,1734,528.0,2.0,1587.0,1734,1995,1996,2,1995.0,0.0,6,0,120,50,52,8013,1.0,0,0,846.0,2,0,5,239500
838,9,1531,700.0,3.0,1504.0,1531,2006,2006,2,2006.0,122.0,6,1,20,52,184,10872,1.0,0,0,467.0,2,0,5,300000
839,8,1922,692.0,3.0,1922.0,1922,2002,2002,2,2002.0,886.0,6,1,20,64,201,11305,1.0,0,0,593.0,2,0,5,282000
840,5,1144,336.0,1.0,1144.0,1144,1960,1960,1,1960.0,69.0,6,1,20,0,0,9100,0.0,0,0,1144.0,3,0,5,120000
841,7,1363,439.0,2.0,1385.0,1363,1954,2005,1,1954.0,0.0,5,2,20,0,81,39104,1.0,0,0,96.0,2,0,7,241500
842,9,1866,870.0,3.0,1858.0,1866,2008,2008,2,2008.0,492.0,7,1,120,48,0,10110,1.0,0,0,1486.0,2,0,5,336860
843,3,1077,210.0,1.0,1007.0,1077,1922,1950,1,1922.0,0.0,6,1,30,100,0,9786,0.0,0,0,1007.0,3,0,4,91000
844,8,1550,528.0,2.0,1550.0,1550,2006,2007,2,2007.0,0.0,5,0,120,102,0,5330,0.0,1,0,1550.0,2,0,5,207500
845,7,1646,482.0,2.0,1594.0,1646,2004,2005,2,2004.0,174.0,5,1,120,53,128,3811,1.0,0,0,120.0,2,155,5,250000
846,7,1248,438.0,2.0,1248.0,1248,2005,2006,2,2005.0,16.0,5,0,120,0,108,3010,0.0,0,0,1232.0,2,0,5,167240
847,7,1245,495.0,2.0,1235.0,1245,2004,2005,2,2004.0,0.0,5,0,120,100,0,3435,0.0,0,0,1211.0,1,0,5,178000
848,6,1052,311.0,1.0,1052.0,1052,1963,1963,1,1963.0,203.0,6,0,20,133,0,10800,1.0,0,0,171.0,3,0,5,127000
849,6,1829,535.0,2.0,1829.0,1829,1967,1967,2,1967.0,120.0,8,0,20,76,0,10456,1.0,0,0,1323.0,4,0,6,218500
850,4,952,283.0,1.0,952.0,952,1956,1956,1,1956.0,0.0,4,0,20,0,0,8475,0.0,0,0,724.0,2,0,7,135750
851,7,1480,620.0,2.0,1480.0,1480,2003,2009,2,2003.0,506.0,7,0,20,73,252,8197,1.0,0,0,292.0,3,0,5,214000
852,8,1844,620.0,2.0,1844.0,1844,2005,2006,2,2005.0,366.0,7,1,20,44,165,10994,1.0,0,0,868.0,2,0,5,257000
853,6,1497,672.0,1.0,825.0,825,1937,2000,2,2004.0,0.0,5,0,50,0,272,6000,0.0,0,672,462.0,3,0,7,157000
854,5,976,215.0,1.0,976.0,976,1942,1950,1,1942.0,0.0,5,0,30,0,160,7288,1.0,0,0,671.0,2,0,6,102000
855,5,964,432.0,2.0,876.0,964,1921,2006,1,1921.0,0.0,5,0,30,0,0,13360,1.0,0,0,163.0,2,0,7,163500
856,7,1501,577.0,2.0,1490.0,1501,1999,1999,2,1999.0,183.0,6,0,20,29,144,10335,1.0,0,0,811.0,3,0,5,204000
857,5,1560,313.0,1.0,1150.0,1560,1956,1956,1,1956.0,259.0,7,1,20,0,0,11767,0.0,0,0,604.0,2,0,5,103500
858,6,3395,0.0,0.0,1440.0,1440,1914,1995,2,1980.0,0.0,14,0,190,110,0,10896,0.0,0,1440,1184.0,8,0,7,200000
859,5,864,399.0,1.0,864.0,864,1958,1958,1,1958.0,0.0,6,0,20,0,0,5400,0.0,0,0,411.0,3,0,5,118000
860,7,1525,541.0,2.0,1525.0,1525,2000,2000,2,2000.0,244.0,6,0,20,36,219,9100,1.0,0,0,125.0,3,0,5,235000
861,5,1190,540.0,2.0,1106.0,1190,1962,1962,1,1962.0,120.0,6,0,90,18,0,7728,1.0,0,0,303.0,3,0,6,132500
862,8,1830,859.0,3.0,1302.0,1302,2006,2006,2,2006.0,0.0,7,0,60,40,0,8778,0.0,1,528,1302.0,3,0,5,221300
863,7,1500,570.0,2.0,1500.0,1500,2004,2004,2,2004.0,210.0,6,0,20,36,192,8487,0.0,0,0,1480.0,3,0,5,190000
864,7,1762,591.0,2.0,826.0,878,2002,2002,2,2002.0,199.0,6,0,60,54,320,9930,0.0,1,884,370.0,3,0,5,222000
865,7,1902,567.0,2.0,1902.0,1902,1959,2002,2,1959.0,0.0,7,2,20,207,0,17500,1.0,0,0,496.0,3,0,8,335000
866,8,1658,726.0,3.0,1614.0,1658,2008,2008,2,2008.0,294.0,7,1,20,44,144,10206,0.0,1,0,1614.0,3,0,5,257500
867,9,1506,592.0,2.0,1498.0,1506,2008,2008,2,2008.0,284.0,6,1,20,174,0,14587,0.0,0,0,1498.0,2,0,5,264132
868,5,899,288.0,1.0,864.0,899,1967,2004,1,1967.0,89.0,5,0,20,0,64,7800,0.0,0,0,414.0,3,0,7,130000
869,5,1654,336.0,1.0,297.0,1001,1930,1982,2,1955.0,0.0,7,1,70,60,244,4960,0.0,0,653,297.0,3,0,7,137000
870,5,912,360.0,1.0,520.0,912,1930,1995,1,1934.0,0.0,5,0,30,90,0,7392,0.0,0,0,520.0,2,0,7,99500
871,5,1373,591.0,2.0,1319.0,1373,1978,1978,1,1978.0,0.0,5,2,90,0,0,7424,1.0,0,0,0.0,3,0,5,160250
872,7,1709,380.0,2.0,970.0,970,2004,2004,2,2004.0,50.0,7,0,160,40,0,2522,0.0,0,739,970.0,3,0,5,130000
873,5,816,100.0,1.0,816.0,816,1922,1950,1,1922.0,0.0,5,0,30,0,0,3672,0.0,0,0,816.0,2,0,7,75200
874,6,1091,429.0,1.0,384.0,1091,1993,1996,1,1993.0,0.0,5,0,80,0,280,7706,0.0,0,0,0.0,2,0,5,131250
875,6,1081,401.0,1.0,1081.0,1081,1960,1993,1,1960.0,276.0,5,0,20,82,36,12929,1.0,0,0,384.0,3,0,6,148000
876,5,1020,288.0,1.0,1024.0,1020,1965,1965,2,1965.0,0.0,5,0,20,0,171,9316,0.0,0,0,480.0,3,0,5,124100
877,7,999,588.0,2.0,944.0,999,1961,2007,1,1961.0,210.0,6,0,85,76,144,12122,1.0,0,0,77.0,3,0,9,178400
878,4,1440,0.0,0.0,1440.0,1440,1977,1977,2,1980.0,0.0,8,0,90,0,321,7711,2.0,0,0,0.0,4,0,3,150000
879,7,1753,534.0,2.0,853.0,853,1998,1999,2,1998.0,290.0,7,1,60,74,0,12352,1.0,1,900,215.0,3,0,5,217000
880,8,1964,760.0,2.0,1100.0,1116,2005,2006,2,2005.0,192.0,8,1,60,70,200,12447,0.0,1,848,1100.0,3,0,5,252000
881,7,1141,484.0,2.0,1141.0,1141,2006,2006,1,2006.0,0.0,6,0,20,0,182,7500,1.0,1,0,1087.0,3,0,5,152000
